,AR ID,Date,AR-MJO Overlap?,datetime,RMM Index,RMM Amplitude
0,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.0200.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
1,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.0400.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
2,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.1100.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
3,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.2200.nc,1998-08-23T15:00:00,False,1998-08-23 15:00:00,2.0,1.0059299
4,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.2300.nc,1998-09-15T10:00:00,False,1998-09-15 10:00:00,3.0,0.57437903
5,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.2400.nc,1998-09-15T10:00:00,False,1998-09-15 10:00:00,3.0,0.57437903
6,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.2500.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
7,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.2700.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
8,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.3800.nc,1998-09-10T10:00:00,False,1998-09-10 10:00:00,8.0,1.10979
9,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00015.3900.nc,1998-09-10T10:00:00,False,1998-09-10 10:00:00,8.0,1.10979
10,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00017.1000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
11,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00017.2000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
12,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00018.1000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
13,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00019.1000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
14,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00020.1000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
15,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00021.1000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
16,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00022.1000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
17,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00022.2000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
18,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00023.1000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
19,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00024.1000.nc,1998-05-29T00:00:00,False,1998-05-29 00:00:00,6.0,1.2086101
20,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00025.1000.nc,1998-05-30T23:00:00,False,1998-05-30 23:00:00,6.0,0.87198597
21,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00026.1000.nc,1998-06-01T10:00:00,False,1998-06-01 10:00:00,5.0,0.30039501
22,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00027.1000.nc,1998-06-04T18:00:00,False,1998-06-04 18:00:00,4.0,0.99870998
23,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00028.1000.nc,1998-06-05T22:00:00,False,1998-06-05 22:00:00,4.0,1.15721
24,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00029.1000.nc,1998-06-06T00:00:00,False,1998-06-06 00:00:00,4.0,1.28072
25,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00030.1000.nc,1998-06-08T01:00:00,False,1998-06-08 01:00:00,4.0,1.44695
26,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00031.1000.nc,1998-06-09T07:00:00,False,1998-06-09 07:00:00,4.0,1.49685
27,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00032.1000.nc,1998-06-11T14:00:00,False,1998-06-11 14:00:00,5.0,1.0681601
28,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00033.1000.nc,1998-06-11T17:00:00,False,1998-06-11 17:00:00,5.0,1.0681601
29,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00034.1000.nc,1998-06-12T16:00:00,False,1998-06-12 16:00:00,5.0,0.83572602
30,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00035.1000.nc,1998-06-13T03:00:00,False,1998-06-13 03:00:00,5.0,0.55531299
31,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00036.1000.nc,1998-06-14T12:00:00,False,1998-06-14 12:00:00,5.0,0.55463398
32,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00037.1000.nc,1998-06-15T11:00:00,False,1998-06-15 11:00:00,6.0,0.471623
33,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00038.1000.nc,1998-06-16T04:00:00,False,1998-06-16 04:00:00,7.0,0.352658
34,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00039.1000.nc,1998-06-23T21:00:00,False,1998-06-23 21:00:00,3.0,1.31031
35,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00039.2000.nc,1998-06-23T21:00:00,False,1998-06-23 21:00:00,3.0,1.31031
36,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00039.4000.nc,1998-06-17T10:00:00,False,1998-06-17 10:00:00,7.0,0.114753
37,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00039.7000.nc,1998-06-17T15:00:00,False,1998-06-17 15:00:00,7.0,0.114753
38,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00040.1000.nc,1998-06-20T08:00:00,False,1998-06-20 08:00:00,3.0,0.89531302
39,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00040.2000.nc,1998-06-20T08:00:00,False,1998-06-20 08:00:00,3.0,0.89531302
40,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00041.1000.nc,1998-06-20T09:00:00,False,1998-06-20 09:00:00,3.0,0.89531302
41,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00042.1000.nc,1998-06-21T04:00:00,False,1998-06-21 04:00:00,3.0,0.98622602
42,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00043.1000.nc,1998-06-22T11:00:00,False,1998-06-22 11:00:00,3.0,1.23632
43,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00044.1000.nc,1998-06-23T20:00:00,False,1998-06-23 20:00:00,3.0,1.31031
44,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00045.1000.nc,1998-06-24T02:00:00,False,1998-06-24 02:00:00,3.0,1.21347
45,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00046.1000.nc,1998-06-28T06:00:00,False,1998-06-28 06:00:00,3.0,1.00273
46,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00047.1000.nc,1998-06-28T16:00:00,False,1998-06-28 16:00:00,3.0,1.00273
47,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00048.1000.nc,1998-06-28T22:00:00,False,1998-06-28 22:00:00,3.0,1.00273
48,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00049.1000.nc,1998-06-29T23:00:00,False,1998-06-29 23:00:00,3.0,0.79542297
49,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00050.1000.nc,1998-06-30T11:00:00,False,1998-06-30 11:00:00,4.0,0.731951
50,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00051.1000.nc,1998-07-03T05:00:00,False,1998-07-03 05:00:00,2.0,0.50044101
51,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00052.1000.nc,1998-07-04T07:00:00,False,1998-07-04 07:00:00,2.0,0.88023698
52,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00053.1000.nc,1998-07-07T10:00:00,False,1998-07-07 10:00:00,2.0,0.83283597
53,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00054.1000.nc,1998-07-11T10:00:00,False,1998-07-11 10:00:00,2.0,0.680089
54,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00055.1000.nc,1998-07-11T20:00:00,False,1998-07-11 20:00:00,2.0,0.680089
55,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00056.1000.nc,1998-07-12T16:00:00,False,1998-07-12 16:00:00,2.0,0.79905701
56,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00057.1000.nc,1998-07-14T03:00:00,False,1998-07-14 03:00:00,1.0,1.0468301
57,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00058.1000.nc,1998-07-15T04:00:00,False,1998-07-15 04:00:00,1.0,1.08231
58,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00059.1000.nc,1998-07-18T21:00:00,False,1998-07-18 21:00:00,2.0,1.01746
59,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00060.1000.nc,1998-07-19T06:00:00,False,1998-07-19 06:00:00,1.0,0.81891102
60,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00061.1000.nc,1998-07-20T01:00:00,False,1998-07-20 01:00:00,1.0,0.341212
61,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00062.1000.nc,1998-07-23T19:00:00,False,1998-07-23 19:00:00,3.0,0.80521399
62,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00063.1000.nc,1998-07-25T13:00:00,False,1998-07-25 13:00:00,4.0,0.64649099
63,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00064.1000.nc,1998-07-25T22:00:00,False,1998-07-25 22:00:00,4.0,0.64649099
64,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00065.1000.nc,1998-07-26T19:00:00,False,1998-07-26 19:00:00,3.0,0.61453998
65,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00066.1000.nc,1998-07-30T20:00:00,False,1998-07-30 20:00:00,5.0,0.286304
66,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00067.1000.nc,1998-07-31T16:00:00,False,1998-07-31 16:00:00,6.0,0.390358
67,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00068.1000.nc,1998-08-01T22:00:00,False,1998-08-01 22:00:00,6.0,0.41772601
68,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00069.1000.nc,1998-08-02T19:00:00,False,1998-08-02 19:00:00,7.0,0.32957199
69,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00070.1000.nc,1998-08-03T23:00:00,False,1998-08-03 23:00:00,8.0,0.60858297
70,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00070.2000.nc,1998-08-03T23:00:00,False,1998-08-03 23:00:00,8.0,0.60858297
71,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00071.1000.nc,1998-08-05T10:00:00,False,1998-08-05 10:00:00,8.0,0.438813
72,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00072.1000.nc,1998-08-07T01:00:00,False,1998-08-07 01:00:00,8.0,0.59463
73,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00073.1000.nc,1998-08-09T02:00:00,False,1998-08-09 02:00:00,2.0,0.643767
74,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00074.1000.nc,1998-08-10T22:00:00,False,1998-08-10 22:00:00,1.0,0.76856899
75,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00075.1000.nc,1998-08-18T21:00:00,False,1998-08-18 21:00:00,2.0,1.39871
76,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00076.1000.nc,1998-08-20T16:00:00,False,1998-08-20 16:00:00,2.0,1.17898
77,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00077.1000.nc,1998-08-20T18:00:00,False,1998-08-20 18:00:00,2.0,1.17898
78,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00078.1000.nc,1998-08-22T06:00:00,False,1998-08-22 06:00:00,2.0,1.08468
79,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00079.1000.nc,1998-08-24T22:00:00,True,1998-08-24 22:00:00,1.0,1.02819
80,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00080.1000.nc,1998-08-25T00:00:00,False,1998-08-25 00:00:00,1.0,1.17641
81,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00081.1000.nc,1998-08-26T10:00:00,False,1998-08-26 10:00:00,1.0,1.15469
82,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00082.1000.nc,1998-08-27T17:00:00,False,1998-08-27 17:00:00,1.0,1.23632
83,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00083.1000.nc,1998-08-28T04:00:00,False,1998-08-28 04:00:00,8.0,1.61649
84,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00084.1000.nc,1998-08-31T15:00:00,False,1998-08-31 15:00:00,8.0,1.55492
85,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00085.1000.nc,1998-09-01T20:00:00,False,1998-09-01 20:00:00,8.0,1.637
86,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00086.1000.nc,1998-09-02T02:00:00,False,1998-09-02 02:00:00,8.0,1.8291301
87,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00086.2000.nc,1998-09-02T02:00:00,False,1998-09-02 02:00:00,8.0,1.8291301
88,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00087.1000.nc,1998-09-02T04:00:00,False,1998-09-02 04:00:00,8.0,1.8291301
89,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00088.1000.nc,1998-09-03T08:00:00,False,1998-09-03 08:00:00,8.0,1.8281699
90,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00089.1000.nc,1998-09-15T21:00:00,False,1998-09-15 21:00:00,3.0,0.57437903
91,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00089.2000.nc,1998-09-15T21:00:00,False,1998-09-15 21:00:00,3.0,0.57437903
92,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00089.3000.nc,1998-09-10T00:00:00,False,1998-09-10 00:00:00,8.0,1.10979
93,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00089.4000.nc,1998-09-10T00:00:00,False,1998-09-10 00:00:00,8.0,1.10979
94,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00089.5000.nc,1998-09-07T01:00:00,False,1998-09-07 01:00:00,8.0,1.92331
95,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00089.6000.nc,1998-09-07T01:00:00,False,1998-09-07 01:00:00,8.0,1.92331
96,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00090.1000.nc,1998-09-07T06:00:00,False,1998-09-07 06:00:00,8.0,1.92331
97,/home/disk/orca/csmall3/AR_testing_research/LPT_ARs/hourly_res/5N_5S_AR_outputs/data/AR/g0_0h/thresh1/systems/1998050100_1999043023/lpt_system_mask_AR.lptid00091.1000.nc,1998-09-08T11:00:00,False,1998-09-08 11:00:00,8.0,2.0079899
